,title,desc,title_label,desc_label
572, 여수에 백화점 있냐 굴욕 현실로 롯데몰 여수점 오픈, 층에는 삼성전자 를 비롯 다양한 주방가구 제품들이 들어섰다 한샘리하우스를 비롯 씰리침대 알레르망 홈스위트홈 등이 들어서 백화점 느낌을 살렸다 매장 바닥부터 천장까지 원형의 기둥을 화려하게 장식한 ,1,1
573, 삼성 갤럭시 생태계로 세계 시장 재공략성공 가능성은 클로즈업 , 삼성전자 가 세계 시장 재공략에 나선다 노트북 스마트폰 태블릿 무선이어폰 등으로 이어지는 갤럭시 생태계를 조성한다 애플의 하드웨어 확장 전략을 모방했다 삼성전자 가 세계 시장에 ,0,0
574,빅데이터 일 오전 주식시장 심리 단계 매우 나쁨,대장주 삼성전자 의 레벨은 단계로 집계됐다 시가총액 상위 종목 중 하이닉스는 단계 화학은 단계 현대차는 단계 셀트리온은 단계로 나타났다 뉴시스와 코스콤은 개 주요 상장 기업에 대해 ,1,0
575, 삼성전자 폴란드 통신사와 테스트유럽 공략 속도,최대 통신사 플레이와 검증 맞손 호환성도 월 체코서도 테스트 성료화웨이 빈자리 꿰찬다 삼성전자 가 폴란드 현지 이동통신사와 손잡고 네트워크 솔루션 테스트를 실시한다 상용화를 앞둔 ,0,0
576, 삼성 폴란드 통신사와 네트워크 솔루션 시험, 삼성전자 는 폴란드 대표 이동통신사인 플레이와 폴란드 바르샤바 현지에서 솔루션 성능 테스트를 진행한다고 일현지시간 밝혔다 삼성전자 와 플레이는 올해 분기 플레이 내 연구소와 상용 네트워크 테스트를 ,0,0
577, 경영 사례분석 여승주의 한화생명 투자 수익률 와 로 ,국내 주식을 주로 투자하며 보유자산 종목은 삼성전자 하이닉스 금융 등이 있다 채권형펀드 한화 히어로 펀드국내 자산운용사 최초로 평가 시스템을 자체 개발해 효과적으로 ,0,0
578,서희건설 직산역 서희스타힐스 일 순위 청약 접수,차량으로 삼성 삼성전자 평택캠퍼스 접근이 용이하다 삼은초를 비롯해 소망초 업성초 부성중 북일여고 업성고 천안상고 등이 인근에 위치한다 주변으로 공주대 단국대 호서대 한국기술교육대 등도 ,0,1
579,뉴스브리핑 월 일 접종예약 독려백화점 코로나 비상, 접종 독려하는 정부 세 사전예약 시작 개시 앞둔 스타링크 선주문 만건 돌파 정용진 부회장의 독특한 홍보 제이릴라에 막말 퍼붓기 폰 특허 사들인 글로벌 특허괴물 삼성전자 에 특허침해 ,0,1
580, 자사주 조 천억 전격 소각 결정주주가치 극대화,이는 국내 대그룹 자사주 소각 사례 중 발행주식 총수 대비 물량으로는 최대이며 금액으로는 삼성전자 자사주 소각에 이어 두번째로 크다 이는 글로벌 자본시장과 국내외 주주들의 지지를 받는 모범적 사례로 ,1,0
581,연합뉴스 이 시각 헤드라인 ,전문보기 인텔 에 역전 허용한 삼성전자 분기 반등할까 올해 분기 삼성전자 의 반도체 실적이 외형과 수익면에서 모두 글로벌 경쟁사들에 뒤처진 것으로 나타났다 램 가격 강세에 ,1,0
582, 전자 랜드 온오프라인 동시 가정의 달 경품 이벤트,행사 기간 전자 랜드는 공식 온라인 쇼핑몰 프로모션 페이지 내의 우리집 행운 찾기 이벤트에 참여한 고객 중 추첨을 통해 전자 의류관리기 명다이슨 청소기 명 삼성전자 큐브 냉장고 명갤럭시 탭 명 ,0,0
583, 삼성전자 반도체 이익 급증 전망 , 증권은 일 삼성전자 에 대해 반도체 이익 급증을 전망했다 전날 언론보도에 따르면 삼성전자 는 평택 반도체 세번째 공장 건물 공사를 조만간 시작해 내년 월 장비 반입 하반기 양산을 검토하는 것으로 ,0,0
584,배민 김봉진 의장 저소득층 학생 만명에 노트북 지원,물품 조달에 도움을 준 삼성전자 와 전자 에도 감사한 마음을 전했다 김 의장은 와 램 수급에 전세계적으로 어려움이 많다고 하는데 이번 기부를 위해 우선적으로 많은 도움을 주신데 대해 감사드린다 고 했다 ,0,1
585, 보험법 개정해도 삼성 생명 가치 여전 투자증권,이투데이김우람 기자 투자증권은 일 최대주주의 지위를 가진 삼성 물산을 법정비율대로 상속인 모두가 지분을 갖게 된 것은 삼성전자 를 지배하는 삼성 생명의 최대주주며 지분율의 의결권 제한 규제 미적용을 ,0,0
586, 매직 삼성전자 와 맞손 가전 판매부터 렌탈서비스 출시,뉴데일리 박소정 기자 삼성전자 가 매직과 손잡고 가전 렌탈시장에 본격적으로 뛰어든다 삼성전자 와 매직은 일 서울 강동구 매직 브랜드 체험공간 잇츠매직에서 전략적 업무협약 를 체결했다 협약식에는 ,0,0
587, 청약증거금 조원 중 조원 예탁금과 잔고에 남아어디에 투자될 ,투자자들이 많이 검색한 상위 개 종목 시황은 삼성전자 원 삼성 중공업 원 원 바이오사이언스 원 현대차 원 한국조선해양 ,0,0
588,태블릿 강화하는 삼성 베일 벗어가는 갤럭시탭 라이트,다음달 출시가 예상되는 삼성전자 의 보급형 태블릿 갤럭시탭 라이트의 사양이 점점 구체화되는 모습이다 일현지시간 전문매체 아레나샘모바일 등은 구글 플레이 스토어를 인용해 이전보다 ,1,0
589, 네트웍스 분기 영업익 억원 전년 , 매직은 삼성전자 등 제조사와 제휴를 통해 가전렌탈 상품 관리 역량 기반의 서비스를 더 많은 고객들에게 제공하며 렌터카는 자사 역량과 디지털 기술 등을 활용해 차량 이용고객의 만족도를 높일 수 있는 신규 ,1,0
590, 삼성전자 공매도 만주과열종목 미지정에 계속되는 공매도,한국거래소에 따르면 일 삼성전자 의 공매도는 만 주로 나타났다 이날 종가 기준 삼성전자 주가는 전일 대비 원 상승한 만 원에 장을 마쳤다 앞서 지난 일 삼성전자 는 만 주의 공매도가 진행됐고 이에 ,0,0
591, 삼성 과 고용노동부,이런 노조파괴 전략이 에버랜드 삼성전자 서비스 등에서 실행됐단 사실이 고용노동행정개혁위원회와 법원 등에서 확인되기도 했다 그러나 이런 부당노동행위를 묵인했던 노동부의 전현직 관료 중 제대로 처벌받은 ,1,0
592, 전자 랜드 가정의달 온오프라인 경품 이벤트,행사 기간 공식 온라인 쇼핑몰 프로모션 페이지 내의 우리집 행운 찾기 이벤트에 참여한 고객 중 추첨을 통해 전자 의류관리기 명 다이슨 청소기 명 삼성전자 큐브 냉장고 명 갤럭시 탭 명 필립스 ,0,0
593, 삼성전자 부터 반도체 실적 대폭 개선 조 영업익 예상 , 증권은 일 삼성전자 의 반도체 이익이 올해 분기부터 평택 공장 가동에 따른 실적 개선 본격화 등으로 급증할 것으로 전망했다 투자의견은 매수 목표주가는 만 원을 각각 유지했다 ,0,0
594, 전자 랜드 온오프라인 가정의달 경품 이벤트 진행,행사 기간 공식 온라인 쇼핑몰 프로모션 페이지 내의 우리집 행운 찾기 이벤트에 참여한 고객 중 추첨을 통해 전자 의류관리기 명 다이슨 청소기 명 삼성전자 큐브 냉장고 명 갤럭시 탭 명 필립스 ,0,0
595, 삼성전자 인텔 에 역전 분기 반등할까,올해 분기 삼성전자 의 반도체 실적이 외형과 수익면에서 모두 글로벌 경쟁사들에 뒤처진 것으로 나타났다 연합뉴스에 따르면 램 가격 강세에 힘입어 올해 분기에는 실적 개선을 노리고 있지만 글로벌 반도체 ,0,0
596,더벨경영 손 뗀 이서현 정공법 상속 역할 변화 기폭제 되나,아직 계열분리가 먼 얘기이지만 이재용 삼성전자 부회장 못지않게 두 딸의 입지가 커지면서 경영상의 영향력이 확대될 수 있다는 의견이 나온다 특히 경영에서 완전히 손을 떼고 모친인 홍라희 전 리움미술관장의 전철을 ,0,0
597,애플 아이폰 삼성 갤 보라빛 향기 컬러 마케팅 격돌, 삼성전자 는 지난 월 갤럭시 시리즈의 팬텀바이올렛을 출시한 적이 있기 때문에 애플이 삼성전자 를 의식해 퍼플보라 컬러 모델을 낸 것이라는 분석이 나온다 다만 애플이 브랜드 가치 측면에서 삼성전자 를 ,1,0
598,직수형 반전 꾀한다코웨이 아이콘 정수기 다변화,앞서 삼성전자 는 지난 월 내놓은 전략 스마트폰 갤럭시 대표 색상인 팬텀 바이올렛은 전체 개 컬러 중 가장 많이 팔린 모델로 기록됐다 코웨이 관계자는 이를 두고 최근 집 안에 맞는 색상을 갖춘 인테리어 ,1,1
599,한눈에 보는 이건희 유산 그리고 삼성 지배구조, 삼성 가 가 고 이건희 삼성전자 회장의 유산 상속을 지난달 말 일단락 지었다 이 회장이 별세한 지 개월 만이다 상속세를 내는 기준인 상속가액을 기준으로 유산은 적게 잡으면 조 억원 많으면 ,0,0
600,오늘 기재부 등 경제부처 일정,조간 산업부 삼성전자 함께 손잡고 중소기업에무상 기술개방 일 석간 공정거래위원회 부위원장 차관회의세종청사 인앱결제 관련 토론회 개최참고 국토교통부 차관 차관회의세종 ,1,0
601,핸드폰 추천 사이트 극딜나라갤럭시 갤럭시 갤럭시 가격할 , 삼성전자 가 갤럭시 모델을 오는 일 국내에 최초로 출시한다 갤럭시 모델은 남부아시아권 전용 스마트폰 시리즈로 인치 디스플레이와 의 대용량 배터리 후면 쿼드카메라를 장착한 것이 특징이다 ,0,0
602,포브스가 한국을 세계 경제의 풍향계로 지목한 이유는,가장 중요한 재벌 기업인 삼성전자 의 실적을 보면 한국 경제가 코로나 의 터널에서 벗어나는 상황은 잠깐의 일탈 이 아니라는 것이다 삼성전자 의 분기 순수익은 거대 정보기술 기업들의 수요 증가에 ,0,1
603, 일 템 삼성 갤럭시버즈 그린컬러 나오나, 삼성전자 의 무선이어폰 신제품인 갤럭시버드 가 최소 가지 색상 옵션으로 출시될 것이란 전망이 나왔다 미국 온라인매체 샘모바일에 따르면 오는 월 무선이어폰 갤럭시버즈의 후속작인 갤럭시버즈 가 출시될 ,0,1
604, 삼성전자 인텔 에 영업이익 역전 허용 분기 반전 기대, 삼성전자 의 올해 분기 반도체 실적이 외형과 수익면에서 모두 경쟁사인 인텔과 에 뒤진 것으로 나타났다 삼성전자 는 분기 반도체 부문에서 매출 조원 영업이익 조 천 억원을 기록했다고 일 밝혔다 작년 ,1,1
605,금융에서 유통의료까지 내 정보 한눈에막 열리는 마이데이터 시대,김 상무는 통계학 박사 출신으로 삼성전자 텔레콤 등에서 데이터 분석 업무를 해온 빅데이터 전문가다 소비자와 공급자들에게는 어떤 부분이 바뀌나 금융 소비자는 신용 관련 정보를 통합적으로 관리해 좀더 ,0,1
606,단독 홈카페 트렌드에위니아 정수기 시장 년 만에 재도전, 삼성전자 는 지난 월 비스포크 정수기를 앞세워 이 시장에 처음 진입했고 교원 웰스는 년 이후 년 만에 얼음정수기 정수기를 내놓기로 했다 업계 한 관계자는 최근 집에서 다양한 음료를 제조해 먹는 문화가 ,1,0
607,먹구름 드리운 산업계 수치는 호황인데 비상경영 못 접는 기업들,실제 올해 분기 실적 발표에서 삼성전자 와 현대자동차 등 국내 산업을 이끌어 가고 있는 주요 기업들이 줄줄이 어닝서프라이즈깜짝실적를 기록하며 기분 좋은 한해를 시작했다 이 덕분에 올해 분기 수출액은 ,0,1
608,방탄소년단 등장코웨이 노블 공기청정기 광고 선봬, 삼성전자 인공지능 로봇 청소기 내봬 삼성전자 가 인공지능 기술로 사물 인식 능력과 주행 성능을 대폭 개선한 로봇 청소기 비스포크 제트 봇 를 출시한다 신제품은 딥러닝 기반으로 만 장 이상의 이미지를 ,0,0
609, 삼성전자 사회경제환경적 가치 조원 창출협력사 사회적 책임 평가도,지속 가능 경영 보고서 읽기 삼성전자 지속 가능 경영은 경제적 성장 사회의 안정과 통합 환경의 보전이 균형을 이루는 지속 가능 발전에 기반을 둔 경영을 의미한다 기업이 단기적 재무적 성과만을 추구하지 ,1,1
610, 공장 곳으로 늘린다고심하는 삼성 ,바이든 정부의 미국 내 반도체 투자요청에 따른 것으로 같은 요청을 받은 삼성전자 의 결정에 관심이 쏠립니다 정인아 기자 가 당초 미국에 짓기로 했던 공장 수를 확 늘렸군요 네 로이터 통신에 따르면 는 ,1,0
611, 갤럭시탭 라이트 이렇게 나온다 사진 등장 눈길 톡, 삼성전자 의 신형 태블릿 갤럭시탭 라이트로 추정되는 기기 사진이 등장해 눈길을 끌고 있다 일 삼성전자 전문매체 샘모바일 등에 따르면 모바일 신제품 정보에 정통한 에반 블래스 는 ,0,0
612, 스토리코로나 가짜뉴스 대응에도구글 유튜브만 치외법권, 오류 책임이 삼성전자 로 구글이 국내 사업을 벌이면서 발생한 이슈에 뒷짐을 진 건 이번이 처음은 아니다 지난 월엔 구글의 운영체제 인 안드로이드 스마트폰에서 앱 실행 중단 오류가 발생했으나 구글의 ,0,0
613, 삼성 반도체 메모리 업고 분기 다시 인텔 넘는다 , 삼성전자 가 올해 분기 글로벌 반도체 시장에서 인텔을 제치고 위 자리를 탈환할 것이라는 분석이 나왔다 일 업계에 따르면 반도체 전문 시장조사업체 인사이츠는 최근 발표한 보고서에서 삼성전자 가 올 분기 ,1,1
614, 삼성 애플 접는 폰 전면전 예고,제조사 삼성전자 와 애플의 전쟁이 본격화할 조짐을 보인다 삼성전자 가 올해 하반기 갤럭시 폴드 와 갤럭시 플립 을 선보이며 폴더블폰 시장의 기반을 공고히 할 것으로 예상되는 가운데 애플도 오는 년 ,0,0
615, 방탄소년단 지민 기념 메시지 사랑듬 ,지난 월 일 삼성전자 는 공식 유튜브와 트위터 틱톡 인스타그램 등의 소셜미디어 플랫폼을 통해 방탄소년단의 어머니의 날 기념 챌린지 영상을 공개했다 영상에서 지민은 검은색 슬랙스 화이트 ,1,1
616,공매도 충격 벗어나나 과열종목 첫날 둘째날 개,거래대금도 첫날비해 감소 집중 폭격 맞았던 기업 주가 반등 단기적 쇼크 제자리 찾기 시작 삼성전자 미성년자 주주 만명 지난 일 서울 여의도 한국거래소 공매도 모니터링센터에서 직원들이 공매도 ,0,0
617,인터뷰 정세균 잇딴 사면론에 국민이 오케이해야 가능할 것 ,대권 도전을 선언한 정세균 전 국무총리가 박근혜이명박 전 대통령과 이재용 삼성전자 부회장의 사면과 관련해 국민은 두 사안을구분하는 듯하다고 말했다 다만 사면 여부는 대통령의 권한인 만큼 우리끼리 따로 ,0,1
618,칼럼 반도체 제국을 꿈꿔라,조 바이든 미국 대통령은 월 반도체 공급망 재검토 행정명령 서명에 이어 월 일에는 백악관화상회의에서 삼성전자 를 비롯한 전 세계 기업들을 초청했다 바이든 대통령은 이 자리에서 반도체 웨이퍼를 들어올리며 ,0,1
619, 삼성 상속 마무리했지만사법리스크총수부재 ,재계에서는 이 회장의 유산과 관련해 삼성 생명을 제외한 삼성 물산 삼성전자 삼성 의 지분을 법정비율대로 유족에게 상속하면서 이재용 삼성전자 부회장의 경영권은 강화하는한편 가족의 화합까지 고려했다는 평가가 ,0,0
620,메트로신문 월 일자 한줄뉴스,경제종교계뿐 아니라 정치권까지 제기된 이재용 삼성전자 부회장 사면론에 문재인 대통령이 침묵을 이어가고 있다 국정농단 사건 연루로 이 부회장이 실형을 선고받고 복역 중인 만큼 자칫 이명박박근혜 전 ,0,1
621,스마트폰 열등생 소니의 반전 년만에 흑자전환 와 달랐다,전문가들은 전자 가 저가 스마트폰을 중심으로 삼성전자 중국 스마트폰 업체와 치열하게 경쟁하면서 수익을 내는 데 실패한 것으로 분석한다 전자 와 달리 소니는 특정 틈새시장을 중심으로 수익성 좋은 ,1,0
622, 트래픽 년만에 골든크로스,또 다른 업계 관계자는 서비스는 플래그십 단말 영향이 크다 며 지난해 분기에 애플이 를 지원하는 첫 아이폰아이폰 시리즈을 내놓은 데다 올해 월엔 삼성전자 가 지원 모델인 갤럭시 시리즈를 ,1,0
623, 삼성 사업부 한지붕에도 호불호 갈려, 삼성전자 라는 한지붕 아래 유기발광다이오드 디스플레이에 대해 다른 목소리를 내는 두 사업부가 있다 모바일 부문 무선사업부와 소비자가전 부문 영상디스플레이 사업부의 상황을 빗댄 ,0,1
624, 삼성 지배력 핵심 키 삼성 생명 국회가 흔드나,이재용 삼성전자 부회장이 그룹 지배력을 더욱 공고히 했다는 평가가 나온다 이건희 회장이 보유하고 있던 삼성 생명 지분 인수를 통해서다 이 가운데 변수가 떠올랐다 이른바 삼성 생명법이라 불리는 ,0,0
625,공매도 쇼크 하루천하 과거 사례 살펴보니, 년 월 일 대차잔고가 조원을 넘긴 삼성전자 는 개월간의 공매도 제한 조치 해제 당일 가량 빠지면서 주가가 만 원을 기록했다 하지만 이후 꾸준히 주가가 상승해 일 후인 월 일에는 만원 선을 ,0,0
626,인터뷰 정세균 공급확대 위해 층수제한 풀거나 용적률 높여야,또 이명박박근혜 전 대통령과 이재용 삼성전자 부회장을 둘러싼 사면 논란에는 국민은 두 사안을 구분하는 듯하다면서도 저는 국민들이 오케이해야 사면을 할 수 있다고 본다고 말했다 그는 결국 민심이 ,0,0
627, 삼성 은 틈새 는 찐팬청소기 시장도 잡는다, 삼성전자 와 전자 가 청소기 시장을 공략하는데 서로 상반된 전략을 취하면서 배경에 관심이 모아진다 삼성전자 는 인공지능 노하우를 접목한 로봇청소기를 통해 틈새시장을 노리는 반면 전자 는 구형 제품과 ,0,0
628,오늘의 주요일정법조 월 일 목요일,오전 시 삼성 부당합병 의혹 이재용 삼성전자 부회장 외 명 차 공판 서울중앙지법 형사 부 호,1,0
629, 망 구축 꿈이 컸나통신업계도 사실상 포기 ,통신 사와 삼성전자 등 장비업체 유관 기관 등이 참여하는 다 주파수 대역 수요 발굴과 서비스 제공을 위해 제조사의 선제적 공급방안 제시 제조사이통사 업체 매칭 등 협의 비통신사 수요 발굴 ,0,0
630,인텔 에 역전 허용한 삼성전자 분기 반등할까, 삼성 반도체 분기 영업이익 의 절반인텔보다도 낮아 분기 반전 기대전문가 파운드리 등 비메모리 경쟁력 키워야 올해 분기 삼성전자 의 반도체 실적이 외형과 수익면에서 모두 글로벌 경쟁사들에 뒤처진 ,0,1
631,이재용 오늘 합병 의혹 두번째 공판 쟁점 놓고 법리다툼 본격화, 삼성 그룹 불법합병 및 회계부정 의혹과 관련한 이재용 삼성전자 부회장의 두번째 공판기일이 오늘 일 열린다 일 법조계 등에 따르면 서울중앙지법 형사합의 부부장판사 박정제박사랑권성수는 자본시장법과 ,0,0
632, 삼성전자 반도체 특허도 초격차압도적 세계 위, 삼성전자 가 현재 세계에서 반도체 특허를 가장 많이 보유하고 있는 기업으로 조사됐다 파운드리위탁생산 시장에서 경쟁 관계에 있는 대만의 보다 무려 배 이상 많은 규모에다가 질적 ,1,1
633, 소설 삼성전자 가 안 가면 코스피가 망한다, 삼성전자 서초 사옥 이데일리 이데일리 고준혁 기자 삼성전자 가 망하면 나라가 망한다는 말은 유명합니다 토론의 단골 소재로도 자주 등장하는 이 주제는 언제나 갑론을박이 치열합니다 파산으로 ,0,0
634,사설 공정법치 뒤흔드는 이재용 사면론 경계한다,경제계에서 시작된 이재용 삼성전자 부회장에 대한 사면 건의가 삼성 출신인 양향자 의원에 이어 더불어민주당에서 또 나왔다 이원욱 민주당 의원은 그제 한 라디오 방송에서 사면의 필요성이 아주 강력히 존재한다 ,0,0
635,비과세 어린이 펀드부모님 건강보험 어때요, 년 설정된 이 펀드는 미성년자만 가입할 수 있는 어린이 전용 상품으로 삼성전자 하이닉스 와이지엔터테인먼트 화학 등 우량주를 담고 있다 최근 년 수익률 가 나온 아문디 아이사랑펀드도 ,1,1
636, 삼성 라이벌 대만 애리조나에 반도체 공장 개 짓는다,바이든 대통령도 지난달 일 백악관에서 미국 내 반도체 공급망 강화 회의를 화상으로 열고 삼성전자 인텔 등 반도체 회사와 자동차테크 기업 경영진을 불러모아 미국 내 반도체 생산 라인을 늘리라고 ,0,1
637,휴대폰 철수 전자 지점 영업도 종료인력 재배치 한창, 의 경우 기기변경 허용 제조사에 삼성전자 는 물론 애플도 포함했다 기존 고객이 아이폰 으로 변경해도 기존과 같은 혜택을 받을 수 있다 은 전자 벨벳과 윙 등 프리미엄 단말기로만 교체가 가능하지만 ,1,0
638, 만원짜리 폰 팔아도 남는 게 있나 삼성전자 의 반전, 삼성전자 가 이달 일 만원대 갤럭시 스마트폰을 내놓는다 지금까지 나왔던 갤럭시 제품 중 최저가다 올해 중국 화웨이와 전자 의 빈 자리를 공략하기 위해 삼성전자 가 보급형폰 라인업 확장에 주력할 것이라는 ,1,0
639,식품 주문보관에 레시피까지 추천 제일제당 가전협업 실험, 제일제당은 최근 삼성전자 와 손잡고 비스포크 직화오븐 에 간편식 스캔쿡 기능을 탑재했다 사용자가 간편식 제품 바코드를 스마트폰 스마트싱스 애플리케이션앱으로 스캔하면 각 식품에 최적화된 ,1,0
640,합병 의혹 이재용 재판 본격화검찰증인 최대 명, 삼성 그룹 불법합병 및 회계부정 혐의로 기소된 이재용 삼성전자 부회장 등의 재판이 일 본격 증인신문에 돌입한다 이날은 다수의 승계 관련 문건 작성에 관여한 의혹을 받는 전직 삼성 증권 팀장을 법정에 부른다 ,0,0
641,묵은 미결 과제에 새 숙제 덧붙은 삼성 지배구조,지난달 말 금융감독원 공시를 통해 확인된 고 이건희 삼성전자 회장의 유산 분할 내용에서 눈길을 집중시킨 대목은 삼성 생명과 얽힌 지점이었다 삼성전자 를 비롯한 다른 계열사 지분의 상속은 법정 비율대로 이뤄진 ,0,0
642,가전으로 보복소비했다매출 최대 급증 대 이모정체, 삼성전자 도 생활가전이 있는 소비자가전 부문이 사상 최초로 분기 영업이익 조원을 돌파했다 집에 오래 있지만 집안일은 하기 싫어 업계에선 코로나 로 집 안에 머무는 시간이 늘면서 가전 수요가 폭발한 ,0,1
643,이통사 가입자 증가로 실적 개선되지만 웃지 못하는 이유,올해 야심작으로 출시된 삼성전자 갤럭시 과 애플 아이폰 등을 포함한 세대 이동통신 스마트폰의 흥행 덕분이다 하지만 마냥 들뜬 분위기는 아니다 년을 넘긴 가 여전히 품질 논란에 휩싸인 데다 ,1,1
644, 반도체 대란에 대만 기업 압박 삼성전자 투자 결정도 임박,반도체 수급난을 겪고 있는 미국이 대만 반도체 기업에 대한 압박을 높이는 가운데 삼성전자 등 국내 기업들의 투자 확대 결정도 임박했다는 관측이 나오고 있다 블룸버그와 등에 따르면 일이하 현지시간 ,0,1
645,윤석열 여의도 문법 아닌 본인 페이스로 정치 하는 중,윤 전 총장은 외교부 차관을 지낸 김성한 고려대 국제대학원 교수와는 지난 월 북한 탄도미사일 발사 당시 지난달 조 바이든 미 대통령이 삼성전자 를 비롯한 글로벌 업체를 소집해 반도체 회상회의를 열었을 때 등 ,0,0
646, 결국 화웨이 배제 쏠리드 에이스테크 케이엠더블유에프알텍 수혜 ,사업은 삼성전자 에릭슨 노키아 등 기업과 허용된다고 했다 그러나 성명에 중국 화웨이와 에 대한 언급은 없었다 현재 인도 정부는 자국 이동통신사에 대해 상당한 양의 장비를 공급하고 있는 중국 기업에 대한 ,0,1
647,재미있는 신화 이끈 산업의 쌀 반도체,생산파운드리 분야에서는 대만의 가 세계시장을 선도하는 가운데 국내에서는 삼성전자 가 그 뒤를 쫓으며 격차를 줄여 나가고 있다 최신 반도체 연구는 메모리반도체는 패턴 미세화를 통한 고용량화가 ,1,0
648,어린이펀드 사줘야 하나 년 수익률 , 삼성전자 하이닉스 하이브 등이 담겨 있다 다른 수익률이 양호한 어린이펀드들도 대체로 삼성전자 하이닉스 등 시가 총액 상위 종목을 주로 편입했다는 공통점이 있다 한국투자밸류자산운용 ,0,0
649,이건희 문화 기적 홍라희박수근미술관 인연 재조명 이건희 컬렉션 ,한가한 봄날 고향으로 돌아온 아기 업은 소녀를 주제로 한 이번 특별전에서는 최근 이재용 삼성전자 부회장 등 삼성 가 유족들로부터 기증받은 박수근 화백의 유화 점과 드로잉 점 등 총 점이 공개된다 엄선미 ,1,0
650,로댕 칼레의 시민은 어디로남은 이건희컬렉션 공개여부 촉각,두 점 모두 이건희 삼성전자 회장이 공들여 수집했다고 알려졌던 작품이다 년 당시 억원을 들였다고 회자됐다 물론 현재의 가치는 얼마를 상상하든 그 이상이다 오귀스트 로댕의 조각상 칼레의 ,0,1
651,사설 더 우물쭈물하다간 년 전 망한 일본 반도체 꼴 난다,미국 바이든 대통령이 지난달 미국 인텔 대만 한국 삼성전자 등 글로벌 반도체 기업 곳을 초대해 우리 경쟁력은 당신들이 어디에 투자하느냐에 달려 있다고 압박한 이후 동맹국 정부와 기업의 발걸음이 ,0,1
652,게임하듯 경쟁 공부시간걸음 수운전실력도 순위 매겨, 삼성전자 에 따르면 전 세계 삼성 헬스 앱 이용자 억명 중 만명가량이 걸음 수 비교 기능을 사용한다 소셜미디어에는 이번 달 시작한 지 일밖에 안 됐는데 벌써 만보를 걸은 사람이 있다니 분발해야겠다 ,0,0
653,명품 말고 더덕 사러 오픈 런 농부들 도심 장터 뜨겁다,예산서 태어나 동네 오빠 동생으로 알고 지내긴 했지만 자라면서 헤어져 어느덧 수일씨는 삼성전자 개발자로 예슬씨는 승무원으로 각자의 길을 걸었다 남들은 최고의 직장이라며 부러워했지만 숨 가쁜 일상에 ,1,1
654, 삼성전자 미성년 주주 년간 배 늘어 만명, 삼성전자 주식을 보유한 국내 개인 투자자가 만명에 육박하는 가운데 세 미만 미성년 주주 수가 최근 년간 배 가까이 증가한 것으로 조사됐다 일 한국예탁결제원에 따르면 작년 말 기준 삼성전자 의 ,0,0
655,경제포커스 대한민국은 세금 공화국,반도체 경기가 꺾여 삼성전자 의 배당금이 줄어드는 상황이 오면 그야말로 최악이다 반도체 경기가 나빠지지 않도록 고사라도 지내야 할 판이다 경영을 잘해서 평소 법인세 등 세금을 많이 낸 기업인이 상속세를 더 많이 ,1,0
656,복싱농구 나는 집에서 다 한다, 삼성전자 헬스앱은 실시간으로 자신의 걸음 수와 이동 거리를 지인과 공유해 경쟁하듯 운동을 즐길 수 있다 미국 펠로톤의 스마트 실내 자전거는 기기 앞에 달린 화면을 통해 강사 강의를 들으면서 운동하거나 다른 ,0,1
657,대구미술관 이건희 회장 기증 작품 공개,대구미술관이 고 이건희 삼성전자 회장 의 유족으로부터 기증받은 지역 근대 화가들의 수작 점을 최근 홈페이지와 유튜브를 통해 사전 공개했다 대구미술관은 지난달 수집심의위원회 회의를 거쳐 이 회장 ,0,1
658,직설 삼성 상속세 어그로, 삼성전자 에 대한 불필요한 훈수도 그렇다 반도체 전쟁이 한창이니 이재용 부회장을 사면하자는 이야기는 애교다 이 부회장을 사면하여 백신과 빅딜을 하자는 주장도 많다 삼성전자 는 국영도 개인기업도 아닌 ,1,0
659,적금보다 낫다 삼성전자 미성년 주주 년간 배 가까이 늘어,직장인 김모 씨 는 이달 초 개월 된 아들 이름으로 주식계좌를 만들어 삼성전자 주식 주를 샀다 앞으로 분기마다 우량주를 골라 만 원어치씩 꾸준히 사줄 계획이다 쥐꼬리 이자를 받는 은행 예 ,0,0
660,대만 에 반도체공장 개 추가 증설 계획, 급 첨단공정이 가능한 파운드리 기업은 와 삼성전자 뿐이다 당장 삼성전자 도 이달 일로 다가온 한미 정상회담을 전후해 미국 투자를 발표할 것이란 관측이 우세하다 국내 반도체업계 관계자는 미국과 대만의 ,0,0
661, 미국내 공장 곳서 곳으로 늘릴듯,반면 미 정부로부터 같은 요구를 받고 있는 삼성전자 는 지금까지 구체적 투자 계획을 내놓지 않고 있다 오는 일로 예정된 한미 정상회담을 앞두고 억달러약 조원의 미국 반도체 공장 투자 계획을 발표할 ,1,0
662,대구시 이건희 미술품 상설 기증실 추진,각 지자체 미술관 유치전 속 대구미술관에 별도 공간 검토 삼성 기증 점 기획전시 등 회장 예술사랑 빛 밝힐 것 전국 지방자치단체가 고 이건희 삼성전자 회장의 기부 미술품을 전시할 별도 ,0,0
663, 년 수익률 용돈 대신 어린이펀드 주세요,펀드는 삼성전자 하이닉스 빅히트 와이지엔터테인먼트 등 대형주를 중심으로 국내주식을 담고 있다 이어 자산운용의 사과나무펀드 자산운용의 어린이인덱스펀드 우리자산운용의 ,0,1
