customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period
HD099859,XXXXX,C03,M,2018-01-01,2018-10-31 00:00:00,CA1,1,2_야간,6000,2_일반,4.142857142857143,4.0,6,3,1,2018-10-31,10.0
HI104906,XXXXX,C02,F,2018-01-01,2018-06-30 00:00:00,CA1,1,1_주간,7500,2_일반,3.3333333333333335,3.0,5,2,0,2018-06-30,5.966666666666667
HI443421,XXXX,C02,F,2018-01-01,2018-06-30 00:00:00,CA1,1,1_주간,7500,2_일반,1.6666666666666667,1.0,3,1,0,2018-06-30,5.966666666666667
AS473535,XXXXX,C01,M,2018-01-01,2018-11-30 00:00:00,CA1,1,0_종일,10500,2_일반,4.125,4.0,6,3,0,2018-11-30,10.966666666666667
HI193026,XXXXX,C02,F,2018-01-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,2.4,2.0,5,1,1,2018-08-31,8.0
HI911192,XXX,C03,M,2018-01-01,2018-09-30 00:00:00,CA1,1,2_야간,6000,2_일반,2.6666666666666665,3.0,3,1,0,2018-09-30,8.966666666666667
PL571624,XXXXX,C03,F,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.833333333333333,7.0,11,4,1,2019-04-30,15.966666666666667
TS518383,XX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.416666666666667,7.5,10,4,1,2019-04-30,15.966666666666667
IK797502,XXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.583333333333333,7.0,9,4,1,2019-04-30,15.966666666666667
GD620721,XXX,C01,M,2018-01-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.8,4.0,7,1,1,2019-01-31,13.0
AS210846,XXXXX,C03,M,2018-01-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,3.7,4.0,6,1,0,2019-01-31,13.0
IK923373,XX,C01,M,2018-01-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.4,3.0,9,1,1,2019-01-31,13.0
AS082596,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.5,6.5,9,4,1,2019-04-30,15.966666666666667
HI311281,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.75,7.0,11,5,1,2019-04-30,15.966666666666667
PL197632,XXXXX,C03,M,2018-01-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,4.7,5.0,9,1,1,2019-01-31,13.0
PL697202,XX,C03,M,2018-01-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,3.1,3.5,5,1,1,2019-01-31,13.0
TS037478,XXXX,C02,M,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.333333333333333,7.5,12,5,1,2019-04-30,15.966666666666667
PL270733,XXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.666666666666667,7.0,8,3,1,2019-04-30,15.966666666666667
HD595882,XXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.833333333333333,7.5,10,3,1,2019-04-30,15.966666666666667
HI818090,XXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.416666666666667,6.0,10,3,1,2019-04-30,15.966666666666667
IK452215,XXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.25,7.0,10,4,1,2019-04-30,15.966666666666667
HD268516,XXXXX,C02,F,2018-01-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.8,4.0,7,1,1,2019-01-31,13.0
HD801821,XXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,6.5,6.0,9,4,1,2019-04-30,15.966666666666667
TS634117,XXXXXX,C02,F,2018-01-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,4.181818181818182,4.0,8,2,1,2019-02-28,13.9
HD824079,XXXXX,C02,F,2018-01-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,3.4545454545454546,4.0,8,1,1,2019-02-28,13.9
AS814944,XXXXX,C02,F,2018-01-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,2.6,3.0,3,2,0,2018-08-31,8.0
OA449747,XXXXX,C03,M,2018-01-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,3.4,3.0,5,2,0,2018-08-31,8.0
HD394739,XXXXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.083333333333333,7.0,9,5,1,2019-04-30,15.966666666666667
HI849593,XXX,C02,F,2018-01-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.6,3.0,6,2,1,2018-08-31,8.0
OA909231,XX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.083333333333333,7.0,12,3,1,2019-04-30,15.966666666666667
TS989364,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,10,3,1,2019-04-30,15.966666666666667
TS828794,XXXXX,C01,M,2018-01-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,2.6,2.0,5,2,0,2018-08-31,8.0
TS624100,XXXXX,C03,F,2018-01-01,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,3.8181818181818183,4.0,8,1,1,2019-02-28,13.9
HD837482,XXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.0,6.5,9,6,1,2019-04-30,15.966666666666667
HI459439,XXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.416666666666667,6.5,8,4,1,2019-04-30,15.966666666666667
TS884681,XXXX,C01,M,2018-01-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.4,4.0,5,1,0,2018-08-31,8.0
PL044696,XXXXX,C02,F,2018-01-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,2.4,2.0,4,1,1,2018-08-31,8.0
HD509520,XXXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.75,7.0,9,4,1,2019-04-30,15.966666666666667
TS800913,XXXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.0,7.0,10,4,1,2019-04-30,15.966666666666667
HI630523,XXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.25,6.5,9,3,1,2019-04-30,15.966666666666667
IK067038,XXXX,C02,F,2018-01-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.5,3.0,6,2,0,2018-07-31,7.0
TS953790,XXXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,8.166666666666666,8.0,11,6,1,2019-04-30,15.966666666666667
PL708032,XXXX,C03,F,2018-01-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,2.5,2.0,5,1,0,2018-07-31,7.0
HI402432,XXXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.916666666666667,7.5,8,4,1,2019-04-30,15.966666666666667
GD558480,XXXXX,C02,F,2018-01-01,2018-04-30 00:00:00,CA1,1,1_주간,7500,2_일반,4.0,4.0,4,4,0,2018-04-30,3.966666666666667
PL508504,XXXXX,C02,F,2018-01-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,4.0,4.0,5,3,0,2018-05-31,5.0
OA295880,XXXXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.333333333333333,7.0,9,4,1,2019-04-30,15.966666666666667
PL283747,XXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,9,4,1,2019-04-30,15.966666666666667
HD739338,XXXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.166666666666667,6.0,9,4,1,2019-04-30,15.966666666666667
OA886918,XXXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.75,6.5,10,4,1,2019-04-30,15.966666666666667
GD420163,XXXX,C02,F,2018-01-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,1.5,1.5,2,1,0,2018-05-31,5.0
HD335580,XXXXX,C01,M,2018-01-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,4.0,4.0,5,3,1,2018-05-31,5.0
AS288569,XXXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,6.916666666666667,7.0,9,4,1,2019-04-30,15.966666666666667
PL894373,XXXX,C01,F,2018-01-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,4.333333333333333,3.5,7,3,1,2018-09-30,8.966666666666667
AS628460,XXXXX,C01,M,2018-01-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,3.3333333333333335,3.0,6,1,0,2018-09-30,8.966666666666667
HD793729,XX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.0,7.0,10,3,1,2019-04-30,15.966666666666667
IK961793,XXXXX,C01,M,2018-01-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,3.0,3.0,4,1,1,2018-09-30,8.966666666666667
IK040751,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.083333333333333,7.0,9,5,1,2019-04-30,15.966666666666667
AS055659,XXXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.583333333333333,7.5,10,5,1,2019-04-30,15.966666666666667
TS099117,XXX,C03,M,2018-01-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,2.75,2.5,4,2,0,2018-07-31,7.0
GD719026,XXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.0,7.0,9,5,1,2019-04-30,15.966666666666667
AS477871,XXXXX,C01,M,2018-01-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,1.0,1.0,1,1,0,2018-04-30,3.966666666666667
HD126441,XXX,C03,M,2018-01-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,5.0,5.0,5,5,0,2018-04-30,3.966666666666667
HD653952,XX,C02,F,2018-01-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.8,4.0,7,1,0,2019-01-31,13.0
PL287258,XX,C01,F,2018-01-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,2.5,2.0,5,1,0,2018-07-31,7.0
HD952062,XXXXXX,C01,F,2018-01-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,2.75,2.0,5,2,0,2018-07-31,7.0
OA986148,XXXXXX,C01,M,2018-01-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,2.25,2.0,3,2,0,2018-07-31,7.0
IK432403,XXXXX,C03,M,2018-01-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,2.75,2.5,5,1,0,2018-07-31,7.0
HI059355,XXX,C01,F,2018-01-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,3.909090909090909,3.0,7,2,0,2019-02-28,13.9
IK206015,XXXX,C01,F,2018-01-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,2.75,3.0,4,1,0,2018-07-31,7.0
PL982189,XXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,6.75,7.0,9,4,1,2019-04-30,15.966666666666667
TS476049,XXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,10,3,1,2019-04-30,15.966666666666667
AS531034,XXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.75,7.5,11,5,1,2019-04-30,15.966666666666667
IK988102,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.416666666666667,6.5,9,4,1,2019-04-30,15.966666666666667
AS618299,XXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.0,7.0,11,2,1,2019-04-30,15.966666666666667
GD809947,XXXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.583333333333333,9.0,10,3,1,2019-04-30,15.966666666666667
AS385315,XX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.166666666666667,7.0,9,6,1,2019-04-30,15.966666666666667
TS602569,XXXXXX,C03,F,2018-01-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,1.0,1.0,1,1,0,2018-04-30,3.966666666666667
HI169908,XXXXX,C02,F,2018-01-01,2018-04-30 00:00:00,CA1,1,1_주간,7500,2_일반,1.0,1.0,1,1,0,2018-04-30,3.966666666666667
HI001877,XXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,10,6,1,2019-04-30,15.966666666666667
HI174281,XXXX,C03,F,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.833333333333333,7.0,10,4,1,2019-04-30,14.966666666666667
OA492747,XXXXXX,C01,F,2018-02-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,4.363636363636363,4.0,7,1,1,2019-02-28,12.9
PL551489,XXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.666666666666667,6.5,11,4,1,2019-04-30,14.966666666666667
HI456699,XXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.75,8.0,10,5,1,2019-04-30,14.966666666666667
PL325020,XXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.666666666666667,7.5,11,4,1,2019-04-30,14.966666666666667
AS981537,XX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.916666666666667,7.0,10,5,1,2019-04-30,14.966666666666667
OA832666,XX,C02,F,2018-02-01,2019-03-31 00:00:00,CA1,1,1_주간,7500,2_일반,4.666666666666667,5.0,8,2,1,2019-03-31,14.0
AS494168,XXX,C03,F,2018-02-01,,CA1,0,2_야간,6000,2_일반,8.0,8.0,12,5,1,2019-04-30,14.966666666666667
AS193568,XXXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.583333333333333,7.0,10,3,1,2019-04-30,14.966666666666667
AS319907,XXXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.25,7.5,11,5,1,2019-04-30,14.966666666666667
HD600586,XXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.166666666666667,7.5,9,4,1,2019-04-30,14.966666666666667
HI121657,XXXX,C01,M,2018-02-01,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,4.333333333333333,4.5,8,1,1,2019-03-31,14.0
HD893022,XXXX,C03,F,2018-02-01,,CA1,0,2_야간,6000,2_일반,7.5,7.5,10,5,1,2019-04-30,14.966666666666667
TS941110,XX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.666666666666667,7.0,10,4,1,2019-04-30,14.966666666666667
GD296025,XXXXX,C02,M,2018-02-01,,CA1,0,1_주간,7500,2_일반,7.333333333333333,7.5,11,3,1,2019-04-30,14.966666666666667
IK755553,XXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.916666666666667,7.0,11,5,1,2019-04-30,14.966666666666667
TS714045,XXXXX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,7.25,7.5,9,5,1,2019-04-30,14.966666666666667
HD359876,XXXX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,6.916666666666667,7.5,9,4,1,2019-04-30,14.966666666666667
HD203527,XXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.333333333333333,7.5,9,5,1,2019-04-30,14.966666666666667
GD807714,XXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.833333333333333,7.5,11,6,1,2019-04-30,14.966666666666667
HD364970,XXXXX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.416666666666667,6.5,11,2,1,2019-04-30,14.966666666666667
GD109842,XXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,8.166666666666666,8.0,11,5,1,2019-04-30,14.966666666666667
HD715012,XXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.75,7.0,10,3,1,2019-04-30,14.966666666666667
AS161071,XXXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.833333333333333,8.0,9,2,1,2019-04-30,14.966666666666667
AS491316,XXXXXX,C03,F,2018-02-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,4.0,4.0,4,4,0,2018-04-30,2.966666666666667
AS222240,XXXX,C03,F,2018-02-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,8.0,8.0,8,8,0,2018-04-30,2.966666666666667
IK549010,XXXXXX,C01,M,2018-02-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,2.0,2.0,2,2,0,2018-04-30,2.966666666666667
AS417309,XXXXX,C02,F,2018-02-01,2018-04-30 00:00:00,CA1,1,1_주간,7500,2_일반,1.0,1.0,1,1,0,2018-04-30,2.966666666666667
GD673835,XXXXX,C01,M,2018-02-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,3.0,3.0,3,3,0,2018-04-30,2.966666666666667
IK698337,XXXX,C01,M,2018-02-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,2.0,2.0,2,2,0,2018-04-30,2.966666666666667
GD114852,XXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.666666666666667,8.0,10,5,1,2019-04-30,14.966666666666667
AS488509,XXXXX,C03,M,2018-02-01,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,4.181818181818182,4.0,6,2,1,2019-02-28,12.9
IK013644,XXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.25,7.0,10,6,1,2019-04-30,14.966666666666667
GD095067,XXXXX,C02,F,2018-02-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.0,3.0,4,2,0,2018-05-31,4.0
AS365290,XXXXX,C02,M,2018-02-01,2018-12-31 00:00:00,CA1,1,1_주간,7500,2_일반,4.0,4.0,7,1,0,2018-12-31,11.0
OA781562,XXX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,7.75,7.0,11,5,1,2019-04-30,14.966666666666667
TS333942,XXX,C03,F,2018-02-01,,CA1,0,2_야간,6000,2_일반,7.0,7.0,11,4,1,2019-04-30,14.966666666666667
HI576699,XXXXX,C01,M,2018-02-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,4.5,4.5,9,2,1,2019-01-31,12.0
PL043142,XXXX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.5,6.5,8,4,1,2019-04-30,14.966666666666667
HI500662,XXXXX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.666666666666667,6.0,10,5,1,2019-04-30,14.966666666666667
AS838065,XXXXX,C01,M,2018-02-01,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,4.571428571428571,4.0,8,1,1,2018-10-31,9.0
PL077120,XX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,7.916666666666667,8.0,11,6,1,2019-04-30,14.966666666666667
HI888272,XXXXX,C02,F,2018-02-01,2018-10-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.7142857142857144,4.0,6,1,0,2018-10-31,9.0
AS897421,XXX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,6.666666666666667,6.0,9,5,1,2019-04-30,14.966666666666667
TS782287,XXXXX,C01,M,2018-02-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,1.6666666666666667,2.0,2,1,0,2018-06-30,4.966666666666667
AS363699,XXXXX,C01,M,2018-02-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,3.3333333333333335,3.0,5,2,0,2018-06-30,4.966666666666667
HI830026,XXXXX,C01,F,2018-02-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,3.3333333333333335,4.0,4,2,0,2018-06-30,4.966666666666667
HD834340,XX,C03,M,2018-02-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,2.3333333333333335,2.0,4,1,0,2018-06-30,4.966666666666667
TS382258,XX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,7.0,7.0,9,5,1,2019-04-30,14.966666666666667
GD112262,XXXX,C03,F,2018-02-01,,CA1,0,2_야간,6000,2_일반,7.333333333333333,7.0,10,5,1,2019-04-30,14.966666666666667
HD964603,XXXXX,C01,M,2018-02-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,2.3333333333333335,2.0,3,2,0,2018-06-30,4.966666666666667
IK966075,XXXX,C03,M,2018-02-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,3.6,3.5,7,1,1,2019-01-31,12.0
OA451747,XXXX,C02,F,2018-02-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,4.2,3.5,8,2,1,2019-01-31,12.0
HD218552,XXXX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,6.5,6.0,10,4,1,2019-04-30,14.966666666666667
PL923434,XX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,7.333333333333333,8.0,12,3,1,2019-04-30,14.966666666666667
OA558405,XXXX,C01,M,2018-02-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,2.6666666666666665,3.0,4,1,1,2018-09-30,7.966666666666667
HI355741,XXXXX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,6.75,7.5,9,2,1,2019-04-30,14.966666666666667
TS969622,XXXXX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.75,6.5,8,5,1,2019-04-30,14.966666666666667
AS860362,XXX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,6.5,6.5,9,4,1,2019-04-30,14.966666666666667
OA020755,XXXX,C02,F,2018-02-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.25,3.0,6,1,0,2018-07-31,6.0
PL792014,XX,C02,F,2018-02-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,2.0,1.5,4,1,0,2018-07-31,6.0
HD685879,XXXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.25,7.0,10,4,1,2019-04-30,14.966666666666667
GD623309,XXXXX,C02,F,2018-02-01,2018-10-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.2857142857142856,3.0,7,1,1,2018-10-31,9.0
OA755989,XXXXX,C01,M,2018-02-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,4.4,4.0,9,2,1,2019-01-31,12.0
PL309891,XXXXX,C02,F,2018-02-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,2.75,2.5,4,2,0,2018-07-31,6.0
HI331484,XXXX,C02,M,2018-02-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.0,2.5,5,2,0,2018-07-31,6.0
IK807110,XXXXX,C01,F,2018-02-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.7,3.5,8,1,0,2019-01-31,12.0
HD372669,XX,C01,M,2018-02-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,2.25,1.5,5,1,0,2018-07-31,6.0
GD574913,XXX,C03,M,2018-02-01,2018-09-30 00:00:00,CA1,1,2_야간,6000,2_일반,3.0,3.0,5,1,1,2018-09-30,7.966666666666667
PL746115,XX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.25,7.5,10,5,1,2019-04-30,14.966666666666667
IK653458,XXXX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,7.333333333333333,7.0,9,5,1,2019-04-30,14.966666666666667
PL312029,XXXX,C02,F,2018-02-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.25,3.0,4,3,0,2018-07-31,6.0
HI292442,XXXXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.333333333333333,7.0,9,4,1,2019-04-30,14.966666666666667
GD350258,XXXX,C01,F,2018-02-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,2.0,2.0,3,1,0,2018-06-30,4.966666666666667
AS305652,XXXXX,C01,F,2018-02-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,5.545454545454546,5.0,10,2,1,2019-02-28,12.9
HD316308,XXXX,C03,F,2018-02-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,3.4,4.0,5,2,1,2018-08-31,7.0
TS938383,XX,C02,F,2018-02-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,3.4545454545454546,3.0,5,1,1,2019-02-28,12.9
PL270286,XXXXX,C01,F,2018-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.2,3.0,6,1,0,2018-08-31,7.0
HD437482,XXXXX,C02,M,2018-02-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,5.0,6.0,8,1,0,2019-02-28,12.9
PL360369,XXXXX,C01,M,2018-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.6,4.0,6,1,1,2018-08-31,7.0
HD312137,XXXXX,C01,M,2018-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,2.8,3.0,4,1,1,2018-08-31,7.0
IK195538,XXXXXX,C01,M,2018-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.8,4.0,6,1,1,2018-08-31,7.0
AS660812,XXXXX,C01,M,2018-02-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,4.818181818181818,5.0,9,3,1,2019-02-28,12.9
PL174258,XXXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.75,7.0,9,3,1,2019-04-30,14.966666666666667
PL257294,XXX,C01,M,2018-02-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,4.0,3.0,9,1,0,2018-12-31,11.0
OA591930,XXXXX,C01,F,2018-02-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,4.777777777777778,5.0,8,1,1,2018-12-31,11.0
IK351199,XXX,C02,F,2018-02-01,2018-12-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.888888888888889,4.0,7,1,1,2018-12-31,11.0
TS684827,XXXXX,C01,M,2018-02-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.0,3.0,4,2,1,2018-05-31,4.0
PL053548,XXXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.583333333333333,7.0,10,6,1,2019-04-30,14.966666666666667
HD094887,XXXXXX,C01,M,2018-02-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,2.0,2.0,3,1,0,2018-05-31,4.0
PL233729,XXXX,C03,M,2018-02-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,4.2,5.0,6,1,1,2018-08-31,7.0
HI618824,XX,C01,M,2018-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.2,2.0,6,2,1,2018-08-31,7.0
IK575252,XXXX,C02,F,2018-02-01,2018-09-30 00:00:00,CA1,1,1_주간,7500,2_일반,3.3333333333333335,3.0,6,2,0,2018-09-30,7.966666666666667
HI024535,XXXXX,C03,F,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.916666666666667,7.0,9,6,1,2019-04-30,14.966666666666667
IK518800,XXXX,C01,F,2018-02-01,2018-11-30 00:00:00,CA1,1,0_종일,10500,2_일반,4.125,4.5,8,1,1,2018-11-30,9.966666666666667
OA443238,XXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.833333333333333,7.0,9,5,1,2019-04-30,14.966666666666667
PL407221,XXXX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,7.0,7.0,11,4,1,2019-04-30,14.966666666666667
IK511263,XXXX,C02,F,2018-02-01,2018-11-30 00:00:00,CA1,1,1_주간,7500,2_일반,3.375,2.5,7,1,0,2018-11-30,9.966666666666667
